datetime,open,high,low,close,volume,vwap,dev,dev_mom,vol_ma10,atr,realized_vol,entry_native,ai_score,ai_accept,entry
2024-01-05 14:00:00,16144.216,16362.4255,16024.8836,16243.0932,193151,15686.320187225814,0.03549417620759739,0.008556470293033025,262841.2,304.65602857142846,,0.0,,True,0.0
2024-01-05 15:00:00,16243.0932,16260.7555,16228.2515,16245.9139,268526,15731.151346199104,0.03272249706791302,0.0018387443812291626,237808.2,291.93803571428555,,0.0,,True,0.0
2024-01-05 16:00:00,16245.9139,16387.7894,15981.2304,16123.1059,393927,15773.565486663112,0.02215988602148527,-0.013334290186112124,248267.9,289.37369285714277,,-1.0,,True,-1.0
2024-01-05 17:00:00,16123.1059,16148.4523,16073.7812,16099.1275,391857,15809.223569149612,0.01833764508309645,-0.01438485198481657,257961.2,262.76393571428565,,-1.0,,True,-1.0
2024-01-05 18:00:00,16099.1275,16203.5563,15813.6294,15918.0582,247004,15825.087052829742,0.005874921689838862,-0.016284964331646407,259651.9,260.27907857142844,,0.0,,True,0.0
2024-01-08 10:00:00,15918.0582,15995.3821,15796.4652,15873.7891,347276,15838.470323476296,0.002229936086147969,-0.01610770899694848,266740.6,268.4470857142856,,0.0,,True,0.0
2024-01-08 11:00:00,15873.7891,16251.1094,15685.3543,16062.6745,400929,15865.183581113519,0.012448070195770102,0.00657314850593124,289501.4,294.6489642857141,,0.0,,True,0.0
2024-01-08 12:00:00,16062.6745,16155.1577,16013.7153,16106.1985,281001,15892.627240858947,0.013438385982650843,0.011208449896502874,304115.8,282.3250857142856,,0.0,,True,0.0
2024-01-08 13:00:00,16106.1985,16200.1086,15954.5714,16048.4815,167110,15909.377389642847,0.008743529488948538,-0.003704540706821564,296212.7,276.0782857142855,,0.0,,True,0.0
2024-01-08 14:00:00,16048.4815,16130.9513,15869.8792,15952.349,137755,15941.449489669152,0.0006837214105223875,-0.012754664572128456,282853.6,248.23654285714278,,0.0,,True,0.0
2024-01-08 15:00:00,15952.349,16023.3793,15815.8792,15886.9095,633838,15947.259655425829,-0.0037843589889311083,-0.012527888477879646,326922.3,255.78367857142854,,0.0,,True,0.0
2024-01-08 16:00:00,15886.9095,16009.1066,15544.7145,15666.9115,246840,15959.424459329668,-0.01832854061091587,-0.01901226202143826,324753.7,260.38015714285706,,0.0,,True,0.0
2024-01-08 17:00:00,15666.9115,15710.3281,15622.4242,15665.8408,459879,15950.75872003181,-0.017862342790878987,-0.014077983801947878,331348.9,255.11020714285718,,0.0,,True,0.0
2024-01-08 18:00:00,15665.8408,15721.3335,15546.6725,15602.1652,112916,15963.270791720388,-0.022621027760030346,-0.004292487149114475,303454.8,256.3131214285716,,0.0,,True,0.0
2024-01-09 10:00:00,15602.1652,15615.1775,15584.5259,15597.5381,181943,15965.573040883324,-0.023051783981751915,-0.005189441190872928,296948.7,234.3923857142858,,0.0,,True,0.0
2024-01-09 11:00:00,15597.5381,15654.8981,15569.2585,15626.6184,115785,15964.540695339754,-0.021167054022318253,0.0014539737377120936,273799.6,238.1877857142859,,0.0,,True,0.0
2024-01-09 12:00:00,15626.6184,15718.5037,15436.9291,15528.8144,386434,15938.202514470835,-0.02568596515818759,-0.0026341811764356744,272350.1,229.2603285714287,,0.0,,True,0.0
2024-01-09 13:00:00,15528.8144,15804.5855,15409.5134,15685.2845,360475,15917.136745261012,-0.014566203015755416,0.006600851006562837,280297.5,252.14611428571425,,1.0,,True,1.0
2024-01-09 14:00:00,15685.2845,15718.687,15625.7028,15659.1053,140624,15904.401438708719,-0.01542316066744323,0.01026280449074436,277648.9,230.93592142857142,,0.0,,True,0.0
2024-01-09 15:00:00,15659.1053,15867.4256,15242.7919,15451.1122,272876,15876.159425201693,-0.026772673026133557,-0.012206470010378142,291161.0,261.3442642857143,,0.0,,True,0.0
2024-01-09 16:00:00,15451.1122,15620.3255,15382.1229,15551.3362,571084,15832.17704716685,-0.01773861208917608,-0.0023154514217328514,284885.6,237.94765714285728,0.007714107028761251,0.0,,True,0.0
2024-01-09 17:00:00,15551.3362,15594.8246,15482.1675,15525.6559,303484,15799.465879245165,-0.017330331375622832,0.009442341650510725,290550.0,235.89156428571445,0.007405771393765223,0.0,,True,0.0
2024-01-09 18:00:00,15525.6559,15655.0944,15238.304,15367.7426,712537,15735.536431956822,-0.023373453682194192,-0.005634841593018112,315815.8,248.12393571428598,0.007501294307839509,0.0,,True,0.0
2024-01-10 10:00:00,15367.7426,15540.3835,15259.1805,15431.8214,322174,15696.433065034145,-0.016858076222654794,0.00047225515296803883,336741.6,249.56185714285726,0.007421509044453705,0.0,,True,0.0
2024-01-10 11:00:00,15431.8214,15472.0854,15379.4003,15419.6643,178624,15677.744709556717,-0.016461577499689593,0.006911876182504599,336409.7,241.3607857142858,0.0074040913903272625,0.0,,True,0.0
2024-01-10 12:00:00,15419.6643,15499.4808,15374.3678,15454.1843,331931,15653.808911400929,-0.012752462517639286,0.004105613705015507,358024.3,217.1265642857144,0.007383974139727144,0.0,,True,0.0
2024-01-10 13:00:00,15454.1843,15600.6265,15147.3684,15293.8107,77340,15626.719639089239,-0.0213038274684655,-0.004842249968775907,327114.9,243.22329285714295,0.0073546990955124306,0.0,,True,0.0
2024-01-10 14:00:00,15293.8107,15349.7564,15170.5586,15226.5043,116276,15596.773454647313,-0.023740112384397348,-0.010987649866758062,302695.0,243.54735000000008,0.007296874520569738,0.0,,True,0.0
2024-01-10 15:00:00,15226.5043,15282.9795,15135.7826,15192.2577,526016,15550.645688477945,-0.02304650209756167,-0.0017426746290961706,341234.2,251.87201428571436,0.007259389617965052,0.0,,True,0.0
2024-01-10 16:00:00,15192.2577,15255.2584,15035.365,15098.3657,540282,15507.073448168025,-0.026356214119583495,-0.0026161017351861472,367974.8,261.4615714285715,0.007241323732092189,0.0,,True,0.0
2024-01-10 17:00:00,15098.3657,15135.9065,15065.7765,15103.3173,612460,15430.531980232498,-0.021205664240978854,0.0018408378565828165,372112.4,246.35838571428576,0.007241286892722417,1.0,,True,1.0
2024-01-10 18:00:00,15103.3173,15239.2546,15011.7739,15147.7112,516884,15396.864885979663,-0.016182105111966133,0.010174109007617362,393452.4,234.38757142857153,0.007248532171493331,1.0,,True,1.0
2024-01-11 10:00:00,15147.7112,15266.8866,15082.6403,15201.8157,402225,15365.96591926935,-0.010682714001304829,0.010522950239674025,362421.2,240.90629285714294,0.007200707346109628,0.0,,True,0.0
2024-01-11 11:00:00,15201.8157,15362.3197,15133.6586,15294.1627,282757,15357.612586036414,-0.0041314941160908916,0.012050610995875241,358479.5,212.62253571428573,0.007090510405332779,0.0,,True,0.0
2024-01-11 12:00:00,15294.1627,15329.7421,15255.2613,15290.8408,304682,15348.575038949735,-0.0037615373937466127,0.006921176607558217,371085.3,200.92812142857136,0.007088376897481943,0.0,,True,0.0
2024-01-11 13:00:00,15290.8408,15370.7226,15154.1262,15234.008,467912,15338.367262341964,-0.006803805161073593,-0.0026723110449827017,384683.4,208.35235714285696,0.007099204480383751,0.0,,True,0.0
2024-01-11 14:00:00,15234.008,15277.6566,15124.1461,15167.7947,309113,15320.394251351123,-0.009960549894965306,-0.0061990125012186936,407860.7,189.54664999999983,0.007086010625920148,0.0,,True,0.0
2024-01-11 15:00:00,15167.7947,15242.8796,15014.1841,15089.2689,189111,15299.290509021328,-0.013727539123300408,-0.006923733962226815,415144.2,185.79611428571414,0.007047739811090661,0.0,,True,0.0
2024-01-11 16:00:00,15089.2689,15167.6157,14975.4252,15053.772,197494,15285.748862484596,-0.015176022095582721,-0.0052154722006174156,382292.0,192.90364285714273,0.00704175553897077,0.0,,True,0.0
2024-01-11 17:00:00,15053.772,15239.3206,14984.7457,15170.2943,186902,15272.757279721565,-0.00670887239579268,0.007018666727507728,346954.0,202.1509214285713,0.007008361555780357,0.0,,True,0.0
2024-01-11 18:00:00,15170.2943,15238.646,15036.7187,15105.0704,589564,15241.219226369496,-0.008932935373958699,0.006243086721624023,344664.4,184.19872142857133,0.0070150458828703525,1.0,,True,1.0
2024-01-12 10:00:00,15105.0704,15471.8279,14903.9164,15270.6739,501283,15227.394613530168,0.0028421990477199457,0.009551071443512625,343104.3,211.96398571428563,0.007152214227352872,0.0,,True,0.0
2024-01-12 11:00:00,15270.6739,15309.606,15182.3884,15221.3205,315531,15208.131641677606,0.0008672241030745517,0.00980015947703325,334434.9,210.53689285714285,0.007141382772778798,0.0,,True,0.0
2024-01-12 12:00:00,15221.3205,15317.5753,15049.7765,15146.0313,221965,15197.445075767497,-0.0033830538956496087,-0.006225252943369555,328355.7,213.9587071428571,0.0071601896351741225,0.0,,True,0.0
2024-01-12 13:00:00,15146.0313,15172.4793,15083.1058,15109.5538,684329,15184.935921696455,-0.004964269990020054,-0.005831494093094606,366320.4,215.33324285714298,0.006978781662200656,0.0,,True,0.0
2024-01-12 14:00:00,15109.5538,15158.3793,14953.2695,15002.095,151867,15169.940056236563,-0.01106431901605043,-0.007681265120400821,334715.9,213.73532142857155,0.006868901787661414,0.0,,True,0.0
2024-01-12 15:00:00,15002.095,15088.2202,14762.2561,14848.3812,380853,15154.37926759911,-0.02019205552373568,-0.015227785533715626,341889.9,223.85802142857145,0.006953337837428289,0.0,,True,0.0
2024-01-12 16:00:00,14848.3812,14998.1841,14579.4898,14729.2927,472290,15129.802880317233,-0.02647160597434269,-0.015407286958292259,370207.8,237.43182142857157,0.006996798163491962,0.0,,True,0.0
2024-01-12 17:00:00,14729.2927,14888.6247,14664.7733,14824.1054,462763,15104.778349901846,-0.018581732442546534,0.001610323081189146,396734.7,248.10115000000016,0.006941026274074358,0.0,,True,0.0
2024-01-12 18:00:00,14824.1054,15015.8671,14738.3474,14930.1091,534014,15088.644004993175,-0.010506902074216397,0.01596470390012629,431445.9,252.45281428571448,0.0068704369176365914,1.0,,True,1.0
2024-01-15 10:00:00,14930.1091,15106.8203,14538.8991,14715.6103,276610,15076.374745960264,-0.02392912434449341,-0.005347391901946875,400150.5,282.05357857142866,0.006784497610369779,0.0,,True,0.0
2024-01-15 11:00:00,14715.6103,14904.4353,14611.0933,14799.9183,392562,15056.059933243036,-0.017012527472575225,-0.006505625398358828,389278.4,286.67118571428574,0.006841296587756576,0.0,,True,0.0
2024-01-15 12:00:00,14799.9183,14829.2878,14756.8417,14786.2112,174995,15042.279360169488,-0.017023228597092314,0.006905895747401095,375224.8,278.1180142857142,0.006828242218078162,0.0,,True,0.0
2024-01-15 13:00:00,14786.2112,14813.2039,14754.6891,14781.6818,342391,15021.147123778419,-0.0159418799246927,0.001070647547882525,387267.4,264.1137214285714,0.006801582055534121,0.0,,True,0.0
2024-01-15 14:00:00,14781.6818,14904.9808,14737.6731,14860.9721,334286,15000.984170789872,-0.009333525667102886,0.007689702929989429,352263.1,261.6408928571427,0.006792853511902953,0.0,,True,0.0
2024-01-15 15:00:00,14860.9721,15044.922,14765.0887,14949.0385,254672,14981.105773942332,-0.0021405144871287462,0.013801365437563953,362543.6,241.06387857142843,0.006384187616202957,0.0,,True,0.0
2024-01-15 16:00:00,14949.0385,15090.5931,14902.7821,15044.3367,246474,14972.889344173282,0.004771781463443595,0.01410530713054648,349105.7,245.3919785714284,0.00645532870690923,0.0,,True,0.0
2024-01-15 17:00:00,15044.3367,15089.0646,15018.0372,15062.765,605479,14976.129691561431,0.005784893041316574,0.00792540752844532,362424.6,231.33687857142831,0.006248534483127825,0.0,,True,0.0
2024-01-15 18:00:00,15062.765,15157.6303,14839.9759,14934.8411,124075,14973.71647135744,-0.0025962406481920223,-0.0073680221116356175,328555.8,247.64265714285688,0.006319323489921993,0.0,,True,0.0
2024-01-16 10:00:00,14934.8411,15132.9793,14833.4302,15031.5683,640622,14972.019828844343,0.003977317144673771,-0.0018075758966428022,339216.6,254.38832142857115,0.006341179436558189,-1.0,,True,-1.0
2024-01-16 11:00:00,15031.5683,15113.4127,14767.8039,14849.6483,105187,14958.484836823776,-0.007275906484582528,-0.004679665836390506,322074.3,255.79151428571407,0.00642189998913126,0.0,,True,0.0
2024-01-16 12:00:00,14849.6483,14978.2202,14772.1792,14900.7511,244077,14937.368982287084,-0.0024514278472002817,-0.0064287449918740535,307225.8,240.6019928571425,0.00644989999915009,0.0,,True,0.0
2024-01-16 13:00:00,14900.7511,14965.5233,14753.0963,14817.8686,181996,14921.04654390877,-0.006914926751628554,0.0003609797329539744,307925.9,239.78596428571407,0.006422772382953946,0.0,,True,0.0
2024-01-16 14:00:00,14817.8686,15030.5241,14441.0657,14653.7212,269915,14904.635979985493,-0.01683468018423466,-0.014383252337034379,300678.3,262.0673,0.006543543116407612,0.0,,True,0.0
2024-01-16 15:00:00,14653.7212,14743.0866,14598.9135,14688.2789,377410,14868.94887150043,-0.012150823374389556,-0.005235896622761002,304990.7,231.7995785714286,0.006436512259432843,0.0,,True,0.0
2024-01-16 16:00:00,14688.2789,14721.8489,14633.9246,14667.4947,142737,14860.808832716675,-0.013008318382448132,0.003826361801786528,293797.2,217.1268857142859,0.006433667525172361,0.0,,True,0.0
2024-01-16 17:00:00,14667.4947,14820.4225,14404.8446,14557.7724,725965,14830.668750689483,-0.018400812214000552,-0.006249988839610997,341746.3,241.63630000000026,0.006243653297954015,0.0,,True,0.0
2024-01-16 18:00:00,14557.7724,14624.7014,14521.2005,14588.1295,155642,14829.122384465027,-0.016251324806482916,-0.0032430064240347844,296762.6,244.849592857143,0.0062368333414375,0.0,,True,0.0
2024-01-17 10:00:00,14588.1295,14629.2939,14479.9157,14521.0801,360310,14815.871444890907,-0.019896996675991218,-0.0014961844619906656,320386.1,243.56891428571453,0.006243577401987284,0.0,,True,0.0
2024-01-17 11:00:00,14521.0801,14624.5651,14451.4584,14554.9434,512785,14787.77648497151,-0.01574496917830294,0.0005063556281799768,307602.4,235.94558571428595,0.006237878878811962,0.0,,True,0.0
2024-01-17 12:00:00,14554.9434,14687.3078,14306.2168,14438.5813,422258,14767.986490939593,-0.022305355651678623,-0.002408358975687405,339309.5,249.7513000000003,0.006285380873623161,0.0,,True,0.0
2024-01-17 13:00:00,14438.5813,14513.2153,14397.5698,14472.2038,371416,14750.46341469784,-0.01886446594081745,-0.0031194967625145092,352043.4,252.93830714285755,0.00609393887525238,0.0,,True,0.0
2024-01-17 14:00:00,14472.2038,14559.0223,14431.8934,14518.712,324136,14737.52936204363,-0.014847628572479194,0.007457727079199429,366257.4,239.32934285714313,0.006119881993902558,0.0,,True,0.0
2024-01-17 15:00:00,14518.712,14664.5577,14256.1025,14401.9482,251101,14723.977696306685,-0.021871093732195836,-0.0030066277913783877,364376.0,247.10835000000017,0.006172229524431494,0.0,,True,0.0
2024-01-17 16:00:00,14401.9482,14661.2054,14268.3229,14527.5802,257331,14709.027625266606,-0.012335786558380139,0.0025118420140990555,352368.1,250.48504285714313,0.006305838375715129,0.0,,True,0.0
2024-01-17 17:00:00,14527.5802,14650.483,14258.3869,14381.2898,261816,14689.77627116639,-0.021000079611280295,0.0008710141209155413,364276.0,263.77469285714324,0.006396262605764729,0.0,,True,0.0
2024-01-17 18:00:00,14381.2898,14472.2573,14335.2179,14426.1854,170520,14670.24296828103,-0.01663623218843168,-0.004300445630051542,308731.5,258.3898642857145,0.0063892079485844714,0.0,,True,0.0
2024-01-18 10:00:00,14426.1854,14537.7133,14236.0805,14347.6084,220985,14621.314873032974,-0.01871968939932955,0.0022803902119507453,315265.8,237.83089285714297,0.006237065501027597,0.0,,True,0.0
2024-01-18 11:00:00,14347.6084,14426.142,14206.6021,14285.1358,335433,14597.628768804174,-0.021407104794443476,-0.004770872606011795,312778.1,243.21423571428582,0.006248175104782604,0.0,,True,0.0
2024-01-18 12:00:00,14285.1358,14404.463,14056.0321,14175.3594,909413,14505.502091207416,-0.02275982514300793,-0.0040401357436783795,352440.9,261.82185,0.00610966768833469,0.0,,True,0.0
2024-01-18 13:00:00,14175.3594,14220.7029,14111.5467,14156.8903,271780,14485.45624074293,-0.022682470975182677,-0.0012753661807392014,337393.1,239.93458571428567,0.006020998218696303,0.0,,True,0.0
2024-01-18 14:00:00,14156.8903,14225.5796,14061.4892,14130.1786,399932,14451.405069435557,-0.02222804411696589,0.0005317810260420386,340244.7,244.26240714285709,0.006021144362529773,0.0,,True,0.0
2024-01-18 15:00:00,14130.1786,14201.0652,13980.2746,14051.1612,106771,14435.10092569492,-0.026597647475501553,-0.003915176500318876,318508.2,249.36329285714262,0.005938480508915117,0.0,,True,0.0
2024-01-18 16:00:00,14051.1612,14123.2264,14013.5528,14085.6181,181268,14414.504778660723,-0.022816370295815368,-0.000588326178849477,311524.9,244.8323571428569,0.005914907166877606,0.0,,True,0.0
2024-01-18 17:00:00,14085.6181,14208.8593,14009.192,14132.4333,239112,14388.804267135745,-0.017817392076233878,0.008780255399267675,309703.0,231.87352142857122,0.005947059784529864,0.0,,True,0.0
2024-01-18 18:00:00,14132.4333,14179.9579,14060.2505,14107.7751,541631,14361.94655220832,-0.01769756288149092,0.005118807414324449,337684.5,232.16365714285686,0.005927562799096704,1.0,,True,1.0
2024-01-19 10:00:00,14107.7751,14179.4531,14075.2927,14146.9707,269346,14326.880779807356,-0.012557519153849976,0.005259872922383902,347567.1,230.52304999999978,0.005836263338946939,0.0,,True,0.0
2024-01-19 11:00:00,14146.9707,14222.7821,13941.7049,14017.5163,171689,14313.99253730496,-0.020712337003969152,-0.0030147741224782337,342637.5,221.4246214285713,0.005911026009245426,0.0,,True,0.0
2024-01-19 12:00:00,14017.5163,14075.7486,13979.6043,14037.8367,258290,14289.946515676602,-0.017642460410892943,-0.005084941257042968,334923.2,200.22903571428546,0.005920882290363954,0.0,,True,0.0
2024-01-19 13:00:00,14037.8367,14084.3377,13999.6138,14046.1148,321409,14256.63965702688,-0.014766793724993734,0.0059455432789754185,276122.8,178.27387857142836,0.0058907152607804774,0.0,,True,0.0
2024-01-19 14:00:00,14046.1148,14482.6281,13857.556,14294.0693,162769,14239.951501919568,0.0038004201119039077,0.021442880522796852,265221.7,213.1333571428569,0.006371210355841291,0.0,,True,0.0
2024-01-19 15:00:00,14294.0693,14418.8679,14080.0972,14204.8959,124172,14225.630177912533,-0.001457529659721292,0.013309264065272441,237645.7,215.78606428571402,0.00638768520661652,0.0,,True,0.0
2024-01-19 16:00:00,14204.8959,14295.9536,14149.4625,14240.5202,397590,14210.461158979464,0.0021152755483619745,-0.0016851445635419331,266727.6,210.5682928571427,0.0063761029898468866,0.0,,True,0.0
2024-01-19 17:00:00,14240.5202,14329.7329,14099.5055,14188.7182,351663,14200.477878772412,-0.0008281185233907748,0.0006294111363305173,283767.1,202.1251857142857,0.0063146804274937995,0.0,,True,0.0
2024-01-19 18:00:00,14188.7182,14389.7768,14084.624,14285.6825,194987,14189.768283967998,0.006759392691448606,0.004644117143086632,279354.6,216.12494285714288,0.006398898849080178,0.0,,True,0.0
2024-01-22 10:00:00,14285.6825,14394.0403,14216.5945,14324.9522,237265,14183.982117069563,0.009938681659841322,0.010766800183232096,248918.0,217.07890000000017,0.006408733038485745,0.0,,True,0.0
2024-01-22 11:00:00,14324.9522,14475.619,14244.2136,14394.8804,421266,14190.566666410266,0.014397855870925418,0.007638463179476812,264110.0,217.8371000000004,0.006437841233866575,0.0,,True,0.0
2024-01-22 12:00:00,14394.8804,14469.5573,14359.8274,14434.5043,440289,14200.209190218919,0.016499412553898432,0.00656073089405711,290970.0,217.84112142857182,0.006428912294366263,0.0,,True,0.0
2024-01-22 13:00:00,14434.5043,14543.5505,14162.7288,14271.775,224309,14199.044164268975,0.0051222346299934435,-0.009275621240931974,287571.9,230.78072142857167,0.006568973735649675,0.0,,True,0.0
2024-01-22 14:00:00,14271.775,14316.1105,14169.183,14213.5185,223069,14198.289898154926,0.0010725659184528304,-0.015426846635445602,277737.9,232.72501428571454,0.006483148416364283,0.0,,True,0.0
2024-01-22 15:00:00,14213.5185,14257.5673,14149.6236,14193.6724,184168,14200.114584833465,-0.0004536713274374959,-0.005575905957430939,279877.8,232.9952500000002,0.006469414744867714,0.0,,True,0.0
2024-01-22 16:00:00,14193.6724,14246.1347,14080.1445,14132.6068,197404,14202.991727478397,-0.004955640954308517,-0.006028206872761347,287201.0,224.77475000000024,0.00628793801558909,0.0,,True,0.0
2024-01-22 17:00:00,14132.6068,14191.2063,14016.0004,14074.5998,125638,14202.934247800125,-0.009035770043081273,-0.008582098715643777,260005.8,230.42200714285732,0.006293557729726019,0.0,,True,0.0
2024-01-22 18:00:00,14074.5998,14553.7848,13831.1322,14310.3172,232095,14208.581767110769,0.007160139875798312,0.012115780830106828,248049.0,275.9883428571429,0.006690312834806092,0.0,,True,0.0
